3397,90.19
3398,88.43
3399,85.31
3400,85.77
3401,79.92
3403,77.88
3404,68.06
3406,41.23
3407,83.48
3409,120.12
3410,86.25
3412,102.63
3413,101.92
3414,107.54
3415,107.56
3416,101.94
3417,109.29
3418,107.48
3419,102.84
3420,102.99
3421,100.36
3422,98.94
3423,101.07
3424,105.69
3425,107.77
3426,106.53
3427,109.04
3428,108.52
3429,110.39
3430,110.39
3431,112.81
3433,166.77
3434,196.01
3435,188.99
3436,192.16
3437,192.57
3438,193.59
3439,166.5
3440,185.62
3441,192.51
3442,190.01
3443,158.57
3444,158.36
3445,117.98
3446,138.77
3447,42.26
3448,120.94
3473,117.67
3474,106.07
3475,103.67
3476,103.63
3477,88.27
3478,97.24
3479,87.41
3480,90.65
3507,83.01
3508,79.38
3509,77.75
3510,100.45
3511,106.89
3512,97.47
3513,100.12
3514,104.83
3515,101.8
3516,95.75
3517,101.12
3518,102.86
3519,103.74
3520,97.05
3521,79.62
3522,88.78
3524,93.12
3526,73.41
3528,103.98
3529,76.68
3530,100.11
3532,89.27
3533,106.45
3535,63.1
3576,82.34
3591,75.9
3592,179.36
3593,178.67
3596,73.39
3649,71.56
3650,85.32
3673,100.39
3676,82.37
3677,74.29
3684,65.99
3685,82.74
3686,62.88
3687,70.74
3688,66.62
3699,83.71
3700,66.31
3708,74.67
3724,63.06
3725,85.77
3726,77.19
3727,78.2
3728,70.36
3729,88.33
3730,74.67
3731,86.03
3732,56.27
3733,54.33
3740,71.95
3748,424.66
3749,84.91
3750,183.63
3751,168.2
3752,183.69
3753,182.17
3754,164.95
3755,171.45
3756,146.95
3757,176.08
3758,153.78
3759,102.48
3760,172.1
3761,180.54
3762,143.94
3763,133.38
3764,154.43
3765,124.16
3766,148.02
3767,148.67
3784,149.74
3785,157.33
3786,146.2
3787,124.27
3843,50.22
3861,157.16
3862,187.78
3865,192.29
3866,149.93
3867,203.24
3868,174.22
3896,146.65
4073,73.95
4074,72.05
4075,45.75
4076,56.17
4077,24.78
4079,65.92
4080,56.93
4082,63.03
4084,75.49
4085,68.91
4086,81.1
4087,70.13
4089,80.22
4090,63.82
4091,99.17
4092,79.02
4093,47.01
4094,59.51
4095,38.96
4096,50.73
4130,74.05
4131,39.02
4132,49.28
4176,162.49
4177,142.31
4178,116.41
4179,96.75
4180,74.65
4181,59.18
4182,46.98
4223,181.48
4224,188.34
4225,165.81
4226,193.15
4227,159.7
4228,149.41
4229,135.18
4230,125.59
4231,125.03
4232,200.3
4233,107.05
4234,160.78
4235,134.86
4236,114.51
4238,167.72
4239,153.96
4240,147.08
4244,102.49
4246,84.64
4248,81.04
4250,138.73
4256,95.67
4259,114.02
4260,111.67
4263,79.27
4264,144.83
4271,53.3
4273,99.72
4274,121.8
4280,147.82
4281,73.61
4282,148.83
4285,85.65
4355,48.33
4356,73.63
4358,81.21
4359,75.98
4360,73.39
4361,90.59
4364,92.11
4366,65.99
4367,128.01
4368,72.7
4386,216.08
4388,142.98
4389,123.75
4390,141.93
4391,141.04
4392,122.88
4393,141.19
4394,137.66
4395,160.08
4396,183.74
4397,193.59
4398,162.33
4400,150.2
4401,184.06
4402,183.93
4403,153.35
4404,216.11
4405,205.44
4409,43.54
4410,124.55
4412,42.08
4413,119.42
4414,129.09
4415,109.44
4416,99.43
4418,79.8
4419,98.85
4420,136.18
4421,170.72
4422,53.16
4423,216.08
4424,264.89
4428,167.68
4429,154.37
4431,122.48
4432,146.48
4433,127.72
4434,73.82
4435,62.13
4438,56.27
4439,155.55
4440,166.56
4441,26.99
4442,214.83
4443,317.02
4447,166.55
4463,130.42
4464,170.14
4465,114.42
4466,166.56
4467,177.88
4468,163.59
4469,165
4470,163
4471,163.47
4472,158.81
4473,150.81
4474,160.06
4475,172.95
4477,165.88
4478,177.65
4479,135.12
4481,114.77
4482,127.59
4483,183.15
4484,93.71
4485,166.54
4486,140.44
4487,101.87
4488,84.45
4489,65.11
4490,114.46
4491,107.33
4492,136.7
4493,153.79
4494,120.43
4496,158.08
4497,125.34
4501,149.33
4502,119.22
4506,63.02
4521,119.22
4522,83.11
4523,86.9
4524,80.07
4525,86.64
4526,96.22
4527,93.41
4528,85.45
4529,79.7
4530,74.3
4531,81.3
4532,88.39
4533,86.08
4534,84.79
4535,88.36
4536,85
4538,74.29
4539,226.9
4540,119.22
4542,107.18
4543,91.16
4544,50.62
4545,57.67
4546,58.18
4547,42.05
4550,95.94
4551,82.47
4553,102.38
4554,77.49
4555,85.42
4556,79.81
4557,112.56
4558,384.92
4559,119.22
4561,98.49
4562,63.77
4563,30.85
4565,60.64
4566,39.09
4567,31.75
4568,51.39
4570,56.15
4571,62.95
4572,73.74
4573,70.59
4574,122.35
4575,197.99
4577,108.47
4595,129.86
4596,107.32
4597,104.88
4598,98.04
4599,89.11
4600,91.07
4601,84.34
4602,84.27
4603,78.89
4604,78.04
4605,75.24
4606,88.9
4607,88.42
4608,86.54
4609,91.35
4610,89.4
4611,87.78
4612,82.2
4633,98.43
4634,106.63
4635,105.47
4636,99.66
4637,97.1
4639,49.57
4640,61.67
4641,38.51
4642,49.25
4646,71.05
4648,81.86
4649,89.37
4650,86.82
4651,115.37
4652,52.23
4654,96.03
4655,34.17
4659,63.66
4660,146.4
4661,119.12
4662,120
4663,110.47
4664,114.59
4665,95.38
4668,107.49
4669,98.02
4672,26.59
4673,54.87
4674,46.25
4675,81.37
4676,50.81
4677,36.74
4679,21.47
4680,60.08
4681,48.25
4682,74.06
4683,42.08
4684,74.37
4685,67.44
4686,44.53
4687,88.87
4688,53.92
4689,76.4
4690,74.52
4691,53.68
4692,44.69
4693,120.04
4752,34.26
4753,45.68
4754,76.44
4755,109.18
4756,92.49
4757,58.38
4761,37.58
4762,33.05
4763,42.61
4765,74.56
4766,49.54
4767,53.85
4769,100.71
4771,51.62
4772,20.87
4773,38.16
4774,100.78
4775,87.83
4776,90.54
4777,121.06
4778,54.77
4779,117.28
4780,78.62
4781,144.55
4782,139.1
4789,57.6
4790,61.07
4791,62.96
4792,91.31
4794,50.47
4795,101.72
4796,49.61
4798,53.75
4801,25.62
4802,106.53
4805,168.3
4809,19.27
4810,99.38
4814,52.42
4815,27.39
4817,52.87
4818,61.43
4819,41.71
4820,82.4
4821,49.61
4824,181.59
4825,160.93
4826,135.23
4827,154.88
4828,151.16
4829,111.95
4841,216.34
4842,104.67
4843,194.99
4844,202.45
4845,177.73
4846,160.19
4847,175.1
4848,190.37
4849,169.68
4850,80.85
4851,166.7
4852,157.28
4853,163.45
4854,174.81
4855,168.73
4856,140.78
4857,167.52
4858,154.21
4859,200.34
4860,216.83
4861,202.25
4862,206.06
4864,130.71
4865,219.15
4866,215.76
4867,216.35
4868,197.13
4869,202.99
4870,185.22
4871,193.12
4872,201.87
4873,174.9
4874,189.38
4875,198.2
4877,205.53
4878,179.57
4879,178.22
4880,179.12
4881,155.2
4882,169.81
4883,170.35
4884,173.06
4885,176.43
4886,182.2
4887,184.95
4888,172.42
4889,165.82
4890,164.66
4891,146.25
4892,170.6
4893,161.4
4894,149.58
4895,152.43
4896,165.81
4897,115.63
4898,133.7
4899,155.51
4900,178.46
4901,192.69
4902,172.66
4903,155.4
4904,154.24
4905,142.81
4906,140.27
4907,128.53
4908,165.77
4909,192.02
4910,194.46
4911,174.34
4912,198.01
4913,205.15
4914,179.8
4915,166.35
4916,136.55
4917,102.27
4918,88.23
4919,92.47
4920,90.25
4921,93.25
4922,91.18
4923,75.66
4924,74.89
4925,78.56
4926,82.94
4927,91.71
4928,89.99
4929,89.74
4930,91.93
4931,96.76
4932,87.35
4933,98.59
4934,100.64
4935,104.08
4936,103.24
4937,104.79
4938,103.23
4939,99.51
4940,90.84
4941,85.21
4942,58.22
4943,87.77
4944,96.76
4945,102.1
4946,97.12
4947,86.06
4948,103.39
4949,95.61
4950,86.76
4951,87.4
4952,85.43
4953,84.34
4954,93.86
4955,89.98
4956,89.4
4957,98.76
4958,79.8
4959,82.68
4960,79.38
4961,76.7
4962,67.17
4963,72.62
4964,84.41
4965,96.38
4966,83.11
4967,86.71
4968,99.19
4969,86.15
4970,92.05
4972,125.32
4974,112.34
4975,112.03
4976,113.04
4977,113.12
4978,113.97
4979,116.68
4980,108.72
4981,105.42
4982,104.54
4983,101.22
4984,95.09
4985,112.99
4986,102.42
4987,79.2
4988,99.83
4990,104.45
4992,83.85
4993,81.99
4994,87.54
4996,76.21
4997,46.55
5001,121.17
5008,210.16
5010,120.85
5011,209.73
5012,213.94
5013,212.91
5015,53.36
5016,112.61
5017,154.23
5021,67.98
5025,76.94
5026,135.31
5027,164.85
5028,173.28
5029,166.55
5030,141.57
5031,158.52
5032,153.93
5033,67.24
5034,135.67
5035,106.04
5036,142.31
5037,90.73
5038,136.29
5039,188.16
5040,187.87
5041,101.89
5042,216.92
5043,117.87
5044,85.26
5045,26.3
5046,132.59
5047,134.64
5048,159.33
5049,127.88
5050,132.26
5051,144.96
5052,88.79
5053,91.56
5054,50.09
5055,71.96
5056,83.48
5058,155.6
5059,181.56
5060,111.21
5062,85.12
5082,67.23
5083,110.67
5084,124.76
5085,146.24
5086,153.52
5087,115.73
5088,123.91
5089,148.84
5090,114.31
5091,86.79
5092,65.91
5093,70.8
5094,80.85
5095,1997.37
5096,143.23
5097,180
5099,193.14
5100,126.37
5101,149.76
5103,89.29
5104,76.73
5105,99.52
5106,68.28
5107,95.93
5108,65.17
5109,66.39
5110,53.18
5111,51.73
5112,67.65
5113,54.05
5114,86.52
5115,75.45
5116,82.21
5117,83.03
5118,88.78
5119,85.24
5120,237.77
5122,73.35
5123,92.22
5124,91.13
5125,61.49
5126,65.92
5127,66.34
5128,58.83
5129,45.72
5130,42.06
5131,75.27
5132,67.6
5133,77.3
5134,62.71
5135,70.89
5136,87.07
5137,73.47
5138,80.11
5158,144.64
5159,89.49
5160,91.64
5161,84.52
5162,94.53
5163,71.51
5164,50.05
5166,42.81
5167,41.94
5168,50.04
5169,74.18
5170,52.13
5171,53.21
5172,80.99
5173,65.2
5174,81.84
5175,82.65
5176,94.95
5186,51.87
5189,59.7
5190,66.6
5192,55.05
5193,40.23
5194,106.95
5197,41.12
5198,43.87
5199,95.21
5200,59.18
5203,121.22
5204,47.83
5206,57.93
5207,101.88
5208,28.32
5209,43.64
5210,50.96
5211,35.05
5224,89.59
5225,179.23
5226,190.58
5227,184.98
5228,184.43
5229,190.69
5230,191.42
5231,192.23
5232,197.91
5233,194.64
5234,193.73
5235,192.12
5238,191.75
5239,182.86
5240,195.94
5242,103.42
5243,75.18
5244,97.36
5245,92.37
5246,88.33
5247,99.47
5248,99.63
5249,101.06
5250,96.96
5251,95.75
5252,195.77
5253,196.05
5254,191.12
5255,177.63
5256,173.72
5257,169.13
5258,108.83
5259,145.18
5260,192.27
5261,165.05
5262,128.84
5263,209.01
5264,205.4
5265,202.18
5266,201.24
5267,185.07
5268,150.34
5269,155.23
5270,204.94
5271,188.4
5272,183.55
5273,217.17
5274,211.57
5275,213.91
5276,207.86
5277,142.37
5278,221.05
5279,212.6
5280,178.46
5281,130.29
5282,215.61
5283,145.42
5284,102.56
5285,90.63
5286,105.58
5293,181.52
5294,183.89
5295,183.72
5296,179.28
5298,99.7
5299,155.66
5300,186.68
5301,191.9
5302,71.76
5333,89.35
5334,58.12
5335,75.57
5336,101.19
5337,111.55
5339,83.18
5359,195.11
5369,196.28
5370,66.99
5371,144.97
5372,201.88
5373,214.76
5374,196.28
5376,174.53
5377,174.98
5379,177.63
5427,189.5
5428,186.32
5429,187
5488,173.76
5491,201.54
5493,207.29
5494,209.18
5495,207.8
5496,210.93
5497,213.17
5498,214.87
5499,141.83
5500,152.94
5501,153.65
5502,204.06
5503,209.5
5504,215.09
5505,207.24
5506,225.44
5507,219.63
5508,220.92
5509,218.11
5510,134.09
5511,138.68
5514,205.84
5515,210.81
5516,221.4
5518,219.24
5519,225.81
5520,232.51
5542,59.98
5565,69.67
5566,62.27
5567,54.76
5568,46.73
5576,160.89
5577,153.9
5578,147.31
5579,74.75
5580,71.14
5581,67.62
5582,64.66
5592,51.79
5594,61.89
5599,74.46
5600,72.2
5601,67.42
5602,66.14
5604,143.96
5607,140.56
5608,71.14
5609,134.19
5615,140.56
5616,134.19
5617,128.29
5618,122.37
5619,117.03
5624,140.05
5625,135.74
5626,128.02
5627,125.5
5632,142.84
5633,141.55
5634,134.56
5635,123.54
5637,430.47
5638,122.15
5644,137.36
5655,114.76
5656,101.06
5658,195.73
5713,43.73
5714,45.6
5715,37.88
5716,32.22
5717,33.77
5798,74.05
5799,80.11
5800,78.19
5801,71.73
5821,28.37
5822,82.72
5823,71.73
5824,57.89
5825,50.74
5826,102.93
5845,95.14
5846,32.57
5847,120.22
5848,119.3
5849,67.23
5850,71.98
5893,42.3
5894,106.54
5895,350.04
5896,83.27
5897,72.88
5905,108.83
5906,51.06
5907,43.16
5909,51.24
5910,60.12
5912,40.5
5913,38.76
5914,26.33
5915,42.78
5916,43.63
5917,36.7
5918,44.42
5919,40.66
5930,54.11
5931,41.16
5932,55.32
5933,39.85
5934,37.4
5935,33.18
5937,29.44
5962,65.61
5963,114.03
5964,123.58
5965,53.77
5966,39.08
5967,62.47
5968,84.05
5969,115.02
5970,101.77
5971,66.78
5972,71.53
5973,45.19
5981,54.27
5982,90.36
5983,122.45
5984,46.12
5985,70.79
5986,48.65
5987,47
5988,97.61
5995,60.23
5996,100.51
5997,36.87
5999,113.07
6002,31.32
6004,176.93
6005,175.86
6007,177.4
6008,227.65
6010,104.13
6023,236.71
6028,236.8
6030,216.18
6045,67.56
6046,133.94
6047,75.48
6049,138.05
6050,83.99
6051,102.26
6052,64.91
6053,68.83
6055,16.43
6062,137.5
6063,102.18
6064,41.27
6065,61.69
6069,42.8
6070,104.42
6071,109.3
6072,94.1
6073,91.3
6074,96.62
6075,8.55
6077,104.48
6078,8.55
6079,139.89
6080,107.61
6084,35.61
6085,109.2
6086,106.54
6087,147.29
6089,53.61
6093,31.83
6096,123.77
6098,193.28
6099,53.08
6100,52.39
6101,52.8
6103,53.27
6105,156.18
6106,73.98
6108,68.58
6109,65.93
6110,109.15
6111,106.9
6112,149.04
6113,93.5
6114,133.63
6115,59.9
6118,194.75
6119,56.43
6120,47.51
6124,94.52
6133,36.25
6134,40.66
6135,33.61
6137,280.23
6139,100.59
6146,103.47
6147,279.55
6154,277.54
6160,174.74
6171,53.95
6212,98.32
6217,56.93
6249,41.79
6250,54.63
6251,41.2
6252,34.27
6253,43.82
6254,34.27
6255,56.76
6256,42.91
6257,34.8
6258,46.98
6259,45.62
6274,42.96
6284,54.97
6289,54.58
6294,190.87
6296,46.54
6297,45.75
6298,46.54
6299,44.64
6710,190.17
6711,186.26
6712,182.97
6713,196.31
6714,198.92
6715,201.89
6716,193.77
6717,145.31
6718,163.09
6719,143.62
6720,141.1
6721,138.44
6722,136.45
6723,147.75
6724,147.72
6725,150.29
6726,147.72
6727,159.65
6728,157.86
6729,164.58
6730,165.81
6731,149.58
6732,165.81
6733,163.09
6734,165.81
6765,163.84
6766,161.81
6776,178.76
6777,145.17
6778,137.53
6779,176.89
6780,157.77
6781,176.81
6782,179.92
6784,161.36
7259,112.04
7419,112.16
7420,134
7421,137.32
7422,99.17
7423,77.37
7424,75.8
7425,54.76
7426,134.5
7427,169.17
7428,185.93
7429,169.92
7430,188.72
7431,147.94
7432,132.86
7433,172.84
7434,134.13
7435,132.33
7436,143.96
7437,135
7438,197.89
7439,182.49
7448,187.7
7450,135.49
7451,147.89
7452,178.96
7453,118.35
7454,115.61
7455,118.35
7459,16.34
7460,37.79
7461,90.5
7462,25.95
7464,16.58
7465,104.53
7466,19
7467,32.45
7468,111.78
7469,118.23
7471,36.81
7472,55.26
7473,53.95
7474,116.96
7475,91.98
7477,106.71
7482,132.84
7509,163.6
7510,160.91
7511,156.62
7512,160.92
7513,200.06
7514,122.68
7515,173.65
7516,138.51
7517,152.28
7518,191.32
7519,165.49
7520,181.01
7521,155.55
7522,139.32
7523,165.94
7525,116.21
7526,156.71
7528,167.68
7529,171.16
7532,157.43
7533,130.39
7534,158.86
7535,146.49
7540,112.1
7541,162.89
7544,194.31
7545,14.9
7546,182.73
7547,139.91
7565,196.89
7566,139.24
7567,107.35
7568,132.88
7605,196.89
7608,180.29
7673,133.8
7674,87.9
7675,38.48
7676,108.01
7677,91.4
7678,110.73
7679,53.2
7680,157.86
7681,71.31
7682,125.23
7683,121.78
7684,167.21
7685,181.01
7686,153.09
7687,144.1
7694,157.17
7695,153.54
7696,131.92
7697,125.24
7698,100.64
7699,102.88
7701,155.07
7702,159.97
7703,194.26
7704,117.52
7797,96.18
7799,120.81
7800,109.33
7809,179
7810,219.76
7811,165.01
7812,165.02
7813,184.68
7814,259.03
7815,170.52
7816,172.91
7817,155.63
7869,179.6
7870,161.53
7892,174.21
7893,176
7894,176.16
7897,202.75
7898,367.23
7899,120.34
7904,108.45
8163,164.93
8164,164.93
8408,190.84
8413,115.46
8414,136
8415,138.17
8416,94.45
8417,116.01
8418,115.57
8419,107.7
8420,109.93
8421,116.21
8422,128.19
8423,96.47
8424,93.92
8425,83.21
8427,111.91
8429,98.46
9036,155.64
9037,179.84
9038,176.94
9039,177.96
9040,180.81
9058,178.87
9059,164.25
9060,180.14
9061,186.39
9062,167.4
9063,172.76
9064,175.01
9065,176.27
9066,177.65
9067,161.71
9068,163.78
9070,163.78
9071,160.9
9138,155.51
9158,215.68
9170,151.83
9171,139.68
9172,118.91
9174,129.77
9175,137.26
9176,202.52
9177,140.39
9178,228.67
9179,142.53
9182,150.65
9183,86.02
9184,86.08
9185,175.48
9186,163.36
9187,123.47
9188,155.92
9189,161.17
9190,161.31
9192,76.16
9193,62.15
9194,141.07
9195,46.51
9196,5.17
9197,63.4
9198,76.68
9199,87.76
9200,97.06
9201,50.01
9202,202.74
9203,158.67
9204,202.71
9205,105.34
9207,69.67
9420,111.45
9421,136.64
9422,194.37
9424,172.12
9425,127.65
9426,172.12
9427,107.97
9429,117.98
9430,126.14
9431,1.63
9432,125.78
9433,1.63
9434,189.65
9435,187.12
9436,1.63
9438,157.57
9442,182.11
9443,131.79
9445,121.24
9446,88.09
9447,137.2
9448,137.2
9449,91.11
9450,116.35
9451,91.11
9453,117.98
9454,107.97
9455,172.12
9456,114.22
9457,150.22
9458,148.49
11183,200.31
11184,109.44
11185,163.69
11187,198.5
11190,201.01
11191,200.31
11192,173.58
11193,191.77
11194,163.02
11195,147.54
11196,171.95
11197,109.72
11198,124.3
11199,161.4
11200,119.54
11201,194.12
11202,168.76
11203,145.31
11204,207.92
11205,162.39
11206,98.87
11207,181.38
11208,145.24
11209,98.85
11210,86.59
11211,98.85
11225,99.85
11230,170.61
11231,144.23
11234,182.62
11235,164.63
11236,182.16
11238,187.05
11239,133.95
11242,170.9
11243,149.49
11246,155.35
11247,173.96
11252,179.23
11253,105.57
11256,68.2
11260,134.54
11261,142.45
11264,98.51
11267,168.12
11268,143.37
11271,93.96
11272,139.68
11273,120.36
11275,125.72
11371,109.88
11372,56.6
11457,149.29
11458,161.04
11459,151.06
11460,145.47
11461,147.64
11462,160.7
11719,230.31
11720,224.19
11721,218.24
11722,212.25
11723,200.39
11724,194.5
11725,188.65
11726,194.5
11727,182.84
11728,194.5
11729,177.06
11730,171.31
11731,215.37
11732,209.87
11733,204.48
11734,199.74
11735,189.14
11736,199.74
11737,183.78
11738,178.43
11739,172.96
11740,178.43
11741,167.59
11742,162.14
11743,221.55
11744,249.01
11745,210.93
11746,205.57
11747,195
11748,189.71
11749,184.18
11750,178.84
11751,173.52
11752,168.19
11773,216.26
11801,98.35
11805,187.98
11806,214.84
11807,214.36
11808,212.17
11810,185.5
11812,112.14
11813,116.75
11815,113.72
11816,114.36
11817,110.75
11821,116.81
11822,118.2
11823,115.23
11826,122.72
11828,96.83
11829,102.16
11830,96.38
11834,89.84
11835,88.66
11836,87.59
11837,78.11
11840,38.51
11841,98.82
11842,82.37
11843,89.88
11845,45.68
11869,81.38
11870,88.11
11871,93.93
11872,91.01
11873,83.17
11874,115.53
11875,115.18
11876,113.13
11877,112.25
11878,183.8
11879,117.3
11880,177.28
11881,188.44
11882,90.13
11883,92.93
11884,111.14
11885,105.24
11888,188.52
11889,108.39
11891,169.79
11892,106.9
11893,112.59
11894,111.13
11895,66.03
11896,111.68
11914,92.85
11915,106.45
11917,72.92
11918,184.06
11919,80.21
11920,81.84
11949,140.71
11950,118.62
11951,129.16
11952,106.14
11955,135.51
11958,104.32
11959,106.61
11960,102.44
11961,110.78
11962,63.73
11963,208.26
11964,202.93
11965,197.62
11966,192.37
11967,201.98
11968,197.01
11969,191.74
11970,197.01
11971,186.42
11972,215.24
11973,209.27
11974,203.34
11975,197.46
11978,102.14
11979,109.03
11982,96.02
11984,98.18
11985,112.24
11986,204.26
11987,202.93
11988,201.6
11989,198.96
11990,197.63
11991,196.33
11992,194.99
11994,198.34
11995,197.01
11996,198.34
11997,195.69
11998,193.05
11999,195.69
12001,191.74
12002,190.43
12003,191.74
12004,189.13
12005,191.74
12006,210.76
12007,209.27
12008,207.79
12009,209.27
12010,204.81
12011,203.34
12012,201.88
12013,200.39
12014,202.13
12015,196.27
12016,193.46
12017,195.2
12018,206.79
12019,194.36
12020,195.53
12021,203.07
12022,206.79
12024,179.34
12025,162.39
12026,141.49
12027,113.71
12028,135.55
12029,116.56
12030,134.64
12031,104.15
12032,156.63
12033,62.27
12034,48.46
12035,79.48
12036,123.04
12037,84.49
12038,13.01
12039,143.78
12040,73.33
12041,83.05
12042,113.87
12043,77.97
12044,84.33
12045,35.05
12046,38.95
12048,105.29
12049,60.4
12050,51.86
12051,188.91
12053,183.44
12054,190.89
12056,169.94
12057,185.1
12058,185.58
12059,186.05
12060,186.56
12061,187.04
12062,187.52
12063,188.03
12064,188.5
12065,189
12066,189.47
12067,190.11
12068,190.58
12069,191.08
12070,191.51
12071,192
12072,192.49
12075,193.42
12077,193.88
12078,192.96
12079,194.39
12081,194.87
12083,195.34
12084,195.78
12085,196.25
12086,196.71
12087,197.08
12088,197.5
12089,197.76
12090,198.03
12091,198.23
12093,196.26
12094,196.56
12095,196.86
12096,197.16
12097,197.45
12098,197.74
12099,198.04
12100,198.33
12101,198.63
12102,198.93
12103,199.2
12104,199.5
12105,199.79
12106,200.09
12107,200.39
12108,200.68
12109,200.98
12110,201.27
12111,201.57
12112,201.88
12113,202.16
12114,202.45
12115,202.75
12116,203.04
12117,203.33
12118,203.63
12119,203.92
12120,204.22
12121,204.81
12122,204.52
12123,188.42
12124,188.69
12125,188.96
12126,189.24
12127,189.49
12128,189.76
12129,190.05
12130,190.32
12131,190.59
12132,190.84
12133,191.11
12134,191.37
12135,191.64
12136,191.93
12137,191.93
12138,192.47
12139,192.96
12140,193.25
12141,193.56
12142,193.73
12143,185.69
12144,185.95
12145,186.5
12146,186.5
12147,186.75
12148,187.03
12149,187.28
12150,187.04
12151,187.56
12152,187.03
12153,187.88
12154,188.15
12155,186.22
12156,178.78
12157,189.02
12158,177.4
12159,167.53
12160,181.58
12161,196.52
12162,170.29
12163,174.79
12165,124.96
12166,112.91
12167,107.15
12168,112.12
12169,115
12170,106.29
12171,86.16
12173,103.34
12174,192.2
12188,206.02
12189,194.82
12541,94.23
12542,184.46
12543,94.23
13312,112.14
13313,115.69
13315,146.94
13316,174.06
13991,86.01
13996,134.64
13997,155.62
13998,103.46
14000,79.19
14002,62.5
14003,58.33
14005,108.94
14006,36.37
14008,83.64
14009,91.02
14010,150.81
14011,76.04
14012,63.9
14013,59.68
14014,112.16
14015,97.04
14016,86.72
14017,83.98
14146,170.54
14147,168.94
14148,167.15
14149,165.81
14171,159.47
14172,158.27
14173,156.76
14174,155.42
14227,174.42
14228,180.74
14229,187.77
14230,185.73
14231,183.27
14232,181.79
14233,180.14
14234,178.13
14235,176.04
