36563,51.36
36562,54.63
36455,384
36453,371.28
36452,397.15
36450,402.07
36449,420.94
36448,428.45
36447,445.79
36446,464.83
36145,58.69
36144,62.79
36143,66.96
36142,70.52
36141,74.3
36139,81.26
35875,439.52
35860,439.52
35856,439.52
35854,524.28
35846,449.52
35835,449.52
35834,506.36
35833,97.99
35828,102.64
35827,106.67
35826,110.93
35825,114.29
35798,120.1
35797,124.21
35796,128.8
35795,133.76
35794,138.27
35793,143.2
35792,146.93
35791,507.71
35468,513.73
35467,512.45
35466,506.51
35464,509.02
35463,510.25
35462,511.34
35461,512.45
35460,513.73
35459,514.85
35458,515.68
35457,516.56
35456,517.03
35276,537.52
35275,538.87
35274,540.26
35273,541.63
35272,542.96
35271,544.31
35270,545.59
35269,546.89
35268,548.11
35267,549.15
35266,549.64
35254,482.11
35253,489.07
35252,496.16
35251,503.23
35250,510.63
35249,517.96
35248,525.27
35247,533.04
35244,567.55
35243,535.39
35242,512.22
35241,519.67
35240,527.6
35239,535.39
35238,543.27
35237,551.4
35236,559.52
35235,567.55
35231,398.56
35230,405.96
35229,411.84
35228,420.63
35227,426.84
35226,436.15
35225,439.14
35224,439.67
35191,491.24
35190,496.9
35189,502.66
35188,508.4
35187,513.88
35186,519.35
35185,524.77
35184,529.61
35183,534
35177,538.51
35176,536.88
35175,538.51
35174,525.23
35173,503.05
35172,508.68
35171,514.03
35170,519.76
35169,525.23
35157,531.22
35156,536.49
35155,541.71
35154,546.9
35153,550.33
35152,552.05
35120,390.68
35119,356.66
35118,369.16
35117,378.36
35115,405.68
35114,409.56
35113,438.09
35112,424.94
35111,438.09
35110,474.54
35109,488.01
35108,501.99
35107,516.11
35106,530.83
35105,545.8
35104,561.23
35103,576.88
35102,487.61
35101,501.8
35100,515.16
35099,530.09
35098,544.77
35097,560.53
35096,575.7
35094,591.99
35079,362.68
35078,377.27
35077,392.33
35076,405.98
35075,420.64
35074,436.15
35073,439.66
35072,453.86
35048,599.31
35036,453.68
35035,467.54
35034,481.56
35033,495.65
35032,524.1
35031,507.62
35030,524.1
35029,540.26
35028,555.7
35007,492.49
35006,507.48
35005,522.98
35004,538.43
35003,553.32
35002,599.31
34991,57.39
34990,65.07
34989,80.01
34988,49.34
34987,41.29
34986,45.15
34985,49.34
34983,80.01
34982,65.07
34981,57.39
34980,61.27
34979,65.07
34978,76.16
34977,72.39
34976,68.82
34975,72.39
34974,76.16
34973,80.01
34972,564.72
34971,585.16
34970,599.31
34969,83.97
34968,87.87
34967,91.95
34966,96.38
34965,100.47
34964,104.76
34963,108.87
34962,131.48
34961,113.17
34960,118.02
34959,122.44
34958,126.93
34957,131.48
34956,136.5
34928,493.25
34925,538.65
34894,393.35
34893,417.09
34892,442.58
34878,425.42
34877,451.63
34876,478.77
34875,507.97
34874,538.65
34873,599.31
34872,635.52
34863,141.53
34862,146.64
34794,226.53
34793,185.24
34482,37.48
34481,45.15
33990,74.82
33989,115.15
33969,315.4
33968,282.07
33967,336
33966,336
33965,340.83
33963,257.13
33962,305.66
33961,307.08
33960,306.93
33850,223.44
33849,282.68
33848,250.04
33847,282.68
33846,189.01
33845,152.31
33844,392.97
33843,319.67
33841,233.14
33838,310.09
33837,229.94
33836,295.12
33835,296.13
33834,255.64
33828,185.85
33791,430.48
33790,192.11
33789,295.14
33143,432.81
33142,408.35
33141,382.39
32908,408.38
32907,382.39
32906,432.8
32610,389.32
32609,172.54
32608,347.7
32607,209.91
32606,209.91
32364,471.62
32363,448.2
32361,403.67
32354,257.09
32353,301.64
32349,435.57
32345,318.24
32335,449.16
32333,512.99
32331,389.64
32330,320.81
32328,231.34
32327,390.9
32326,539.7
32168,25.15
32156,163.25
32145,494.33
32143,588.52
32139,265.31
32137,205.43
32100,190.92
32098,181.94
32097,184.83
32096,187.75
32095,190.92
32094,193.9
32093,196.82
32091,360.67
32087,404.15
32083,99.62
32082,112.99
32081,106.67
32080,225.76
32079,200.29
32078,203.53
32077,200.29
32076,217.98
32075,206.89
32074,210.51
32073,213.9
32072,217.98
32071,221.87
32070,225.76
32069,229.98
32068,120.08
32067,118.92
32066,113.12
32065,116.49
32064,118.92
32063,120.91
32062,121.28
32061,117.64
32060,120.08
32059,106.67
32058,112.99
32057,99.62
32056,71.75
32055,51.93
32054,88.15
32053,88.15
32034,187.55
31958,500.85
31957,452.15
31956,507.61
31955,445.01
31954,422.97
31951,345.91
31950,133.99
31949,421.28
31948,298.94
31926,310.5
31845,482.22
31844,295.04
31837,655.32
31836,557.28
31835,404.72
31834,490.62
31833,513.47
31831,369.18
31829,469.76
31828,521.71
31827,496.94
31826,531.13
31808,309.96
31807,310.5
31794,434.77
31793,95.52
31792,146.75
31791,142.07
31790,139.68
31789,135.19
31788,137.38
31787,140.03
31786,139.68
31785,142.07
31783,146.75
31782,114.06
31781,106.67
31780,102.87
31779,95.52
31778,78.65
31776,78.65
31775,64.12
31773,225.02
31772,227.33
31771,229.98
31769,232.8
31768,236.42
31767,238.79
31766,242.48
31765,246.43
31668,368.89
31667,433.67
31666,433.77
31665,434.11
31664,435.5
31663,434.77
31662,434.24
31661,434.11
31660,434.54
31659,434.71
31657,435.18
31656,435.34
31655,435.5
31634,432.14
31633,406.87
31632,385.96
31631,362.46
31630,342.52
31629,323.3
31625,421.26
31622,357.28
31615,464.48
31614,438.35
31613,412.67
31612,392.5
31611,368.89
31610,349.1
31609,329.16
31569,398.34
31568,397.21
31567,396.3
31566,403.21
31565,415.4
31564,432.21
31563,438.37
31561,438.31
31560,403.21
31559,415.4
31558,396.3
31557,432.21
31556,397.21
31555,398.34
31554,438.37
31528,412.31
31527,432.89
31526,412.22
31525,260.51
31524,239.17
31522,456.07
31521,411.57
31519,408.45
31518,486.17
31517,395.64
31516,414.86
31515,416.17
31514,391.08
31513,432.01
31512,404.06
31511,398.46
31510,414.82
31509,395.64
31508,437.06
31486,171.18
31484,432.96
31483,421.16
31482,407.48
31480,382.63
31479,409.87
31476,164.64
31475,160.94
31474,164.64
31473,166.36
31469,169.85
31468,173.53
31467,173.32
31466,173.75
31465,174.25
31464,174.71
31463,175.67
31462,176.54
31461,176.95
31460,177.71
31459,178.04
31458,178.52
31457,178.52
31455,396.16
31453,434.96
31452,384.49
31451,431.51
31449,399.69
31448,399.69
31447,444.12
31446,442.46
31445,430.33
31444,373.65
31443,412.2
31442,457.15
31441,493
31440,407.96
31438,447.02
31437,395.32
31436,450.56
31435,422.11
31433,361.19
31414,140.91
31413,127.03
31389,113.69
31388,101.09
31387,90.15
31386,78.21
31385,67.99
31384,57.66
31382,189.41
31381,175.58
31380,162.85
31379,152.11
31378,140.37
31377,130.83
31376,121.4
31375,121.4
31372,211.19
31371,196.73
31369,150.73
31368,93.24
31367,171.9
31366,161.28
31365,150.73
31363,158.51
31361,133.33
31360,122.89
31359,111.68
31358,102.34
31292,199.85
31291,186.12
31290,173.33
31289,163.03
31288,151.21
31287,141.41
31286,132.08
31285,294.95
31284,289.02
31282,162.49
31281,126.88
31280,271.1
31279,273.09
31278,274.25
31277,275.65
31276,277.15
31275,278.42
31274,279.71
31273,280.96
31272,282.45
31271,283.26
31270,284.75
31269,286
31268,286.57
31267,287.69
31266,288.94
31265,289.96
31264,291.1
31263,291.78
31262,292.91
31261,293.46
31260,294.71
31259,295.28
31258,296.17
31257,297.3
31256,298.08
31255,298.64
31254,299.2
31253,300.09
31252,300.64
31251,301.32
31239,96.84
31238,175.99
31237,96.84
31236,177.36
31235,240.73
31234,225.49
31233,240.73
31232,93.1
31231,96.84
31150,122.61
31149,101.94
31148,111.59
31147,122.61
31146,132.52
31145,85.69
31144,158.37
31143,171.5
31142,121.48
31141,130.49
31140,140.17
31139,106.76
31138,162.49
31137,175.33
31136,189.07
31135,203.67
31134,225.49
31133,241.02
31098,251.49
31097,258.01
31096,262.32
31075,272.86
31074,274.37
31073,276.32
31072,277.97
31071,279.66
31070,284.59
31069,281.36
31068,284.59
31067,283.04
31066,284.59
31065,286.19
31064,287.48
31063,288.11
31062,289.02
31061,287.94
31060,292.76
31059,293.94
31058,294.43
31057,294.95
31056,295.3
31053,295.75
31052,295.82
31051,295.97
31050,296.03
31040,172.45
31034,175.39
31032,176.28
31025,430.7
31007,377.45
31006,386.3
31005,394.42
31004,401.96
31003,408.71
31002,414.95
31001,420.47
31000,425.37
30998,434.28
30997,435.94
30985,395.42
30982,326.08
30981,347.43
30980,371.36
30979,446.89
30978,386.71
30976,402.6
30975,409.43
30974,415.79
30973,422.21
30972,428.14
30971,433.7
30970,438.54
30969,442.29
30968,443.88
30952,396.07
30951,420.44
30947,473.97
30946,502.31
30944,329.95
30943,354.15
30939,378.89
30938,402.22
30937,427.44
30936,452.28
30935,479.61
30934,509.33
30848,163.25
30847,167.97
30813,296.03
30794,90.71
30793,201
30792,43.99
30791,26.38
30790,408.79
30789,408.79
30788,408.79
30787,408.79
30786,408.79
30785,408.79
30783,408.79
30782,408.79
30780,408.79
30691,162.27
30686,167.65
30685,168.81
30682,171.11
30666,177.54
30663,178.56
30661,178.58
30046,516.19
30044,459.38
30043,415.32
30042,393.35
30041,358.92
30040,333.21
30037,449.42
30036,395.95
30035,372.38
30034,352.92
30033,329.69
30032,310.52
30031,294.68
29661,373.05
29660,237.59
29659,210.47
29658,217.71
29657,224.74
29656,231.17
29654,243.98
29652,250.57
29651,258.89
29650,269.47
29648,283.16
29647,300.59
29645,320.19
29644,341.3
29643,359.71
29641,379.26
29640,378.87
29639,374.34
29638,371.22
29637,374.6
29629,21.14
29628,26.07
29627,31.25
29626,36.66
29625,42.33
29624,48.26
29623,54.51
29622,61.07
29621,68.05
29620,75.47
29619,83.34
29617,91.6
29616,100.17
29614,108.91
29613,117.71
29567,219.86
29566,232.39
29562,245.99
29561,260.15
29560,275.06
29559,290.4
29558,306.01
29557,321.55
29556,336.59
29555,351.09
29553,364.99
29552,378.83
29551,393.71
29550,410.59
29548,430.57
29547,454.56
29546,482.68
29544,514.74
29543,549.97
29542,586.97
29540,21.14
29532,21.14
29531,26.07
29530,31.25
29529,36.66
29528,42.33
29527,48.26
29526,54.51
29525,61.07
29524,68.05
29523,75.47
29522,83.34
29521,91.6
29520,100.17
29519,108.91
29518,117.71
29517,37
29516,53.37
29514,341.3
29504,524.12
29503,491.76
29502,459.95
29501,429.32
29500,403.84
29499,375.29
29498,349.15
29497,326.03
29495,533.47
29494,503.59
29492,474.34
29491,446.66
29490,423.48
29489,396.78
29488,374.62
29487,352.72
29481,495.04
29480,466.58
29479,440.27
29478,412.95
29477,385.4
29476,365.57
29475,345.1
29474,324.15
29471,459.19
29470,440.3
29469,426.48
29467,413.48
29466,400.46
29465,386.23
29464,374.7
29463,359.36
29461,772.23
29460,724.9
29459,681.46
29458,640.63
29457,600.27
29455,562.33
29454,530.19
29453,499.7
29449,461.19
29448,427
29447,385.98
29446,230.67
29439,556.45
29438,523.95
29436,492.76
29435,462.31
29434,437
29433,408.85
29432,384.25
29431,386.9
29428,465.73
29427,423.34
29426,384.55
29425,319.61
29421,321.84
29420,304.21
29419,283.36
29418,258.89
29417,240.13
29416,217.25
29414,201.16
29413,144.93
29284,118.96
29283,124.33
29282,129.77
29281,134.99
29280,146.98
29279,156.05
29278,162.58
29277,168.49
29276,174.34
29275,179.85
29273,184.98
29272,190.07
29271,194.27
29270,198.45
29269,203.06
29268,206.71
29267,210.82
29266,214.54
29264,218.56
29263,221.82
29262,225.23
29261,229.07
29260,231.79
29259,235.64
29258,238.23
29257,241.08
29256,244.17
29255,246.81
29254,249.01
29253,250.64
29222,275.58
29221,240.58
29220,161.18
29218,129.71
29217,145.84
29216,137.78
29214,154.25
29213,168.47
29212,178.64
29211,188.73
29210,198.5
29209,208.11
29208,218.89
29207,229.48
29206,251.93
29204,300.47
29201,263.23
29200,288.02
29199,314.04
29198,327.96
29148,240.23
29098,310.47
29048,279.56
29046,278.27
29044,260.76
29043,119.54
27605,206.05
27604,220.19
27603,235.06
27602,252.38
27601,268.17
27600,285.92
27599,306.16
27598,324.06
27595,202.93
27594,215.18
27593,228.33
27592,243.81
27591,257.27
27590,271.58
27589,288.28
27588,306.13
27585,247.99
27584,266.73
27583,282.37
27582,301.74
27581,320.72
27580,339.42
27577,189.19
27576,203.32
27575,215.14
27574,232.02
27573,242.54
27572,259.49
27571,274.34
27570,283.45
27569,200.94
27568,227.29
27567,243.18
27566,256.2
27565,272.16
27564,289.02
27563,305.65
27562,195.41
27561,207.38
27559,221.24
27558,237.31
27557,251.58
27556,267.58
27555,284.62
27554,299.56
27553,210.19
27552,225.31
27551,242.54
27550,260.61
27548,276.39
27547,293.06
27546,311.65
27545,325.75
27544,229.5
27543,244.22
27542,259.37
27541,276.63
27540,292.53
27539,309.33
27538,329.66
27537,346.79
27536,210.58
27535,224.01
27534,272.76
27533,290.29
27532,305.69
27531,314.65
27442,207.38
27440,233.59
27439,249.54
27438,263.18
27437,279.34
27436,294.62
27435,312.79
27434,209.16
27433,223.48
27432,236.46
27431,254.51
27430,267.07
27429,284.44
27428,304.05
27427,321.02
27426,209.64
27425,222.47
27424,234.94
27423,249.98
27422,264.08
27421,279.92
27420,297.87
27419,315.62
27415,256.88
27414,274.44
27413,291.57
27412,311.47
27411,331.62
27410,352.11
27408,226.18
27407,241.58
27406,256.26
27405,275.44
27404,289.64
27402,310.89
27401,331.07
27400,350.57
27399,230.48
27398,246.07
27397,261.23
27396,281.51
27395,299.07
27394,318.96
27393,341.44
27392,362.99
27391,242.53
27390,257.19
27389,270.41
27388,289.4
27387,306.21
27385,348.11
27384,368.65
27382,233.06
27381,248.05
27380,264.97
27379,284.95
27378,302.44
27377,323
27376,342.7
27375,362.91
27373,243.42
27372,258.48
27371,272.16
27370,291.65
27369,307.51
27368,327.67
27367,347.57
27366,361.02
27264,238.38
27262,255.32
27261,271.9
27260,292.34
27258,309.45
27257,331.67
27255,370.27
27254,227.45
27253,241.97
27252,256.35
27251,275.79
27250,291.68
27249,310.46
27248,328.66
27246,140.95
27245,110.48
27244,142.7
27243,193.64
27242,192.14
27240,203.71
27239,230.52
27238,181.55
27236,208.37
27235,226.49
27233,254.95
27232,267.15
27231,281.13
27228,222.59
27227,242.72
27226,260.51
27225,280.58
27223,298.94
27222,317.71
27221,339.3
27220,361.79
27216,240.59
27215,254.68
27214,268.57
27213,289.94
27212,303.47
27211,323.56
27210,345.91
27209,358.79
27207,212.59
27205,224.76
27203,236.86
27201,251.92
27200,265.06
27199,280.11
27198,297.27
27197,313.4
27192,219.2
27191,233.64
27190,248.57
27189,265.83
27188,281.74
27187,300.46
27185,319.4
27184,330.57
27183,178.44
27182,191.16
27181,204.19
27180,219.29
27179,232.36
27178,247.75
27177,265.43
27176,281.28
27142,432.65
27141,432.22
26962,245.29
26961,217.02
26926,292.69
26925,292.78
26924,293.91
26923,294.35
26922,294.48
26921,294.43
26920,294.66
26919,296.25
26918,296.38
26917,296.45
26916,296.48
26491,135.23
26490,106.36
26489,147.18
26488,144.75
26485,123.26
26483,158.44
26482,145.49
26475,38.43
26474,13.44
26473,14.98
26472,16.77
26471,17.92
26470,21.12
26469,24
26468,26.78
26467,26.44
26457,65.06
26456,65.06
26455,65.06
26454,65.06
26453,65.06
26452,65.06
26451,65.06
26450,65.06
26449,65.06
26439,26.97
26438,26.53
26437,25.94
26436,26.52
26435,28.39
26417,13.7
26400,20.31
26398,12.87
26396,13.54
26394,13.96
26393,14.52
26392,14.85
26391,15.27
26389,15.79
26388,16.42
26386,17.2
26385,17.69
26383,18.47
26382,19.28
26380,21.31
26379,22.53
26377,25.48
26375,30.11
26374,7.84
26373,38.94
26372,20.55
26370,31.61
26369,17.81
26368,26.88
26367,27.56
26366,34.66
26365,41.86
26364,47.22
26363,49.71
26322,335.96
26321,339.67
26320,343.37
26319,347.06
26318,350.72
26317,354.39
26316,358.01
26315,361.65
26314,365.23
26313,368.8
26312,372.35
26311,375.83
26310,379.24
26309,382.42
26308,384.8
26289,145.16
26288,149.75
26286,154.06
26284,157.7
26283,161.54
26282,165.24
26280,168.9
26279,172.46
26278,175.95
26277,179.34
26276,182.67
26275,185.98
26274,189.11
26273,192.32
26272,198.26
26271,204.67
26270,210.48
26269,215.44
26268,219.86
26267,225.72
26266,230.29
26265,233.46
26236,197.49
26235,291.22
26234,232.87
26233,200.91
26231,193.2
26230,267.89
26229,163.86
26122,78.23
26121,163.13
26120,206.7
26119,155.13
26115,159.86
26114,162.98
26113,207.14
25941,31.13
25940,32.72
25939,34.44
25937,36.23
25936,38.08
25934,40.05
25932,42.2
25931,44.43
25930,46.6
25929,48.93
25928,51.48
25927,54.09
25925,56.82
25924,59.73
25923,62.75
25906,51.09
25905,53.65
25904,59.1
25903,56.28
25901,62.01
25900,65.06
25899,68.22
25898,71.47
25849,351.44
25847,386.07
25846,407.53
25845,413.15
25844,425.17
25843,269.81
25842,351.44
25841,395.08
25840,368.77
25839,424.06
25838,423.73
25837,388.99
25836,419.83
25835,421.49
25834,431.48
25833,457.43
25832,434.16
25831,413.15
25830,440.57
25450,334.11
25449,337.82
25448,341.52
25447,345.21
25446,348.89
25444,352.57
25443,356.21
25441,359.83
25440,363.44
25439,367.02
25437,370.58
25435,374.1
25434,377.55
25433,380.86
25432,383.8
25431,385.33
25413,195.14
25411,201.41
25410,207.63
25409,213.26
25408,218.09
25407,223.25
25406,228.12
25405,232.15
25404,234.12
25393,38.31
25392,42.41
25391,46.69
25389,51.48
25388,56.71
25387,62.51
25386,68.78
25385,75.46
25373,271.85
25372,276.22
25370,281.06
25369,284.81
25368,289.33
25367,297.04
25366,306.12
25365,311.74
25352,169.52
25351,181.23
25350,193.85
25349,207.73
25347,221.73
25346,237.62
25345,254.79
25344,272.89
25334,279.36
25333,298.1
25332,318.16
25331,339.46
25330,362.58
25329,387.6
25328,413.92
25327,442.22
25326,25.95
25325,28.67
25324,34.72
25323,42.41
25321,51.48
25320,62.51
25319,75.46
25318,90.07
25317,62.51
25262,461.58
25261,466.03
25260,467.52
25259,468.99
25258,471.67
25256,463.19
25255,464.67
25251,470.36
25249,472.75
25248,473.51
25247,473.87
25246,465.28
25245,454.69
25244,455.83
25243,457.14
25241,458.35
25240,459.55
25239,460.75
25238,461.99
25237,463.11
25236,464.06
25235,465.02
25233,413.73
25232,414.77
25187,405.67
25186,406.75
25185,407.86
25184,409.02
25182,410.03
25181,410.4
25180,412.24
25179,413.31
25177,414.44
25160,445.6
25159,416.19
25158,252.24
25157,283.93
25156,297.19
25155,302.57
25154,319.42
25153,341.4
25152,368.48
25151,403.14
25150,171.26
25149,197.45
25147,209.05
25146,213.42
25145,245.56
25143,227.73
25142,264.69
25141,278.53
25132,140.22
25099,36.39
25098,245.2
25097,416.06
25096,36.39
25084,312.9
25083,351.09
25082,367.76
25081,374.43
25080,394.62
25078,420.45
25076,471.67
25075,352.91
25074,397.51
25072,423.93
25070,448
25069,477.24
25068,507.17
25067,538.26
25065,345.49
25064,388.77
25063,407.81
25061,415.59
25060,438.91
25059,466.63
25058,495.41
25057,526.11
25001,416.8
25000,412.35
24999,402.69
24998,405.11
24997,412.35
24996,407.07
24995,410.68
24994,408.86
24993,410.68
24992,412.35
24991,413.97
24990,415.47
24989,416.8
24988,410.79
24987,411.3
24986,443.8
24985,446.19
24984,448.46
24983,450.67
24982,452.99
24981,455.36
24980,457.54
24979,459.68
24978,461.7
24977,463.34
24976,464.03
24939,445.59
24938,448.8
24937,452.13
24936,455.3
24935,458.33
24934,461.24
24933,464.04
24932,466.47
24931,468.58
24930,470.05
24929,470.7
24906,444.8
24905,448.1
24904,451.51
24903,454.64
24902,457.72
24901,460.55
24894,469.5
24892,441.44
24889,313.87
24887,333.98
24886,355.07
24885,376.88
24884,399.56
24883,415.86
24882,442.14
24881,468.65
24870,348.98
24869,371.62
24868,395.33
24867,418.73
24865,466.75
24864,494.45
24863,522.62
24850,351.45
24849,374.65
24848,398.34
24847,423.1
24846,449.45
24845,476.5
24844,505.2
24843,535.13
24831,492.39
24830,468.94
24829,433.71
24828,295.33
24827,688.43
24826,431.06
24825,571.37
24820,295.62
24819,575.18
24818,629.05
24817,485.11
24816,504.4
24814,406.16
24812,466.71
24811,483.44
24810,443.03
24809,538.3
24665,324.9
24664,331.42
24663,337.42
24662,342.99
24661,348.23
24660,353.09
24659,357.79
24658,362.25
24657,366.38
24656,370.44
24655,374.25
24654,377.89
24653,381.3
24652,384.27
24651,386.48
24650,387.52
24631,370.79
24630,377.74
24629,384.13
24628,390.16
24627,395.92
24626,401.42
24625,406.69
24624,411.7
24623,416.55
24622,421.06
24621,425.39
24620,429.51
24619,433.51
24618,436.67
24617,439.56
24616,440.83
24595,336.22
24593,346.4
24592,358.38
24591,371.1
24590,377.61
24589,384.76
24587,391.12
24586,397.75
24557,402.96
24555,408.21
24554,413.43
24553,417.81
24552,421.79
24550,425.33
24549,427.95
24548,429.19
